Year,d18O,netBal,dust,Fluoride,chloride,sulfate,nitrate,sodio,amonio,potasio,magnesio,calcio,ELARRAS,RBPP-J,RLSAL-S,FDR-S,LL-Salta,RBlan-J,FLPich-S,DQESC-T,RHorq-Tuc,Puerto Cafe,Rio Motoco,Rio Cisne,La Esperanza,DDmaTD,CH4 Law,CO2 Law,DD DC ,D18-0 DC,DEx DC
1350,-16.35,1.123,20633,1.71,47.75,0.00,20.40,0.00,59.27,0.00,0.00,0.00,903,979,864,1433,1198,1432,1240,934,1419,886,1021,933,999,-267.2,675.3,282.1,-390.67,-49.73,7.2
1351,-16.84,1.121,22775,1.72,39.47,0.00,0.00,0.00,46.64,0.00,0.00,0.00,862,895,802,1404,1111,1153,1218,1015,1280,928,1013,777,1148,-269.7,675.4,282.24,-389.73,-49.62,7.2
1352,-17.67,0.681,17850,1.87,28.08,0.00,0.00,0.00,37.37,0.00,0.00,0.00,903,1021,949,1346,1077,1119,1091,955,1412,856,886,1041,1039,-274,675.5,282.38,-388.8,-49.5,7.2
1353,-20.79,1.118,33175,1.37,34.93,0.00,0.00,0.00,40.69,0.00,0.00,0.00,865,921,874,1335,1049,1103,1150,1131,1379,862,959,802,1102,-273,675.6,282.52,-388.68,-49.52,7.44
1354,-21.09,1.553,21680,1.27,44.28,0.00,0.00,0.00,47.99,0.00,0.00,0.00,880,1026,677,1424,1122,1450,1358,1158,1568,754,1009,834,1078,-267.7,675.7,282.66,-388.57,-49.53,7.68
1355,-19.06,0.896,21933,1.33,47.93,0.00,0.00,0.00,51.64,0.00,0.00,0.00,887,946,964,1072,1127,965,1045,924,1206,898,792,943,1066,-268,675.8,281.8,-388.45,-49.55,7.92
1356,-18.08,0.895,29500,1.45,42.97,0.00,0.00,0.00,44.62,0.00,0.00,0.00,998,1020,1313,970,596,854,1386,1036,1284,565,626,1095,622,-289.1,675.88,281.74,-388.34,-49.56,8.15
1357,-18.19,1.111,29300,1.30,40.73,0.00,0.00,0.00,45.49,0.00,0.00,0.74,935,990,1235,729,157,1207,1888,1144,1248,672,828,896,555,-294,675.96,281.68,-388.22,-49.58,8.39
1358,-17.60,0.893,27967,1.12,32.73,0.00,0.00,0.00,38.89,0.00,0.00,0.00,966,971,1110,714,711,954,1323,844,1110,911,956,1053,832,-294,676.04,281.62,-388.11,-49.59,8.63
1359,-17.29,1.325,23100,1.08,33.46,0.00,0.00,0.00,37.59,0.00,0.00,0.00,1027,1042,1283,586,805,893,1210,930,1217,776,824,1244,819,-289.7,676.12,281.56,-387.99,-49.61,8.87
1360,-17.34,0.890,34500,1.15,24.59,0.00,0.00,0.00,32.70,0.00,0.00,0.00,958,937,1030,939,880,725,1215,855,876,922,823,993,923,-295.6,676.2,281.5,-387.88,-49.62,9.11
1361,-20.43,0.889,23067,0.95,20.50,0.00,0.00,0.00,26.78,0.00,0.00,0.00,969,939,1174,876,929,815,1081,845,950,909,831,1074,989,-293.1,676.26,281.44,-387.76,-49.64,9.35
1362,-20.58,1.103,17175,0.87,27.20,0.00,0.00,0.00,31.69,0.00,0.00,0.00,901,887,974,1050,1019,806,1159,798,929,1084,966,864,1027,-282.9,676.32,281.38,-387.65,-49.65,9.59
1363,-19.38,1.102,15800,0.86,36.36,0.00,0.00,0.00,40.97,-0.01,0.00,0.00,937,905,990,804,1058,952,1098,742,975,1099,1019,1171,1110,-278,676.38,281.32,-387.53,-49.67,9.82
1364,-18.99,1.315,17650,0.71,31.12,4.61,5.48,22.49,32.51,-0.03,0.00,0.00,904,869,989,1284,1058,875,1010,748,855,1193,980,1013,1172,-281.8,676.44,281.26,-387.42,-49.68,10.06
1365,-18.18,1.313,17725,0.64,36.91,3.82,4.63,18.90,36.27,0.00,0.00,0.00,917,858,915,1004,1010,980,1162,616,898,1201,1111,1086,1253,-282.5,676.5,281.2,-387.3,-49.7,10.3
1366,-17.60,0.882,18300,0.74,30.51,1.97,2.19,9.98,33.63,-0.05,0.00,0.00,938,886,917,584,926,895,1256,745,995,991,1036,1080,1219,-280.2,676.56,281.16,-387.6,-49.73,10.2
1367,-17.21,0.881,16333,0.72,31.36,0.39,0.00,1.82,35.35,-0.01,0.00,0.00,912,854,952,811,929,954,1255,665,941,1123,1141,912,1207,-284.3,676.62,281.12,-387.9,-49.75,10.1
1368,-15.82,1.094,18500,0.91,36.24,0.00,0.00,0.00,49.34,0.00,0.00,0.00,934,874,1039,936,979,998,1088,619,917,1187,1136,1061,1230,-289.4,676.68,281.08,-388.2,-49.78,10
1369,-15.30,0.878,25333,1.41,31.42,0.00,0.00,0.00,37.60,0.00,0.50,1.43,918,876,562,726,1266,985,1361,555,943,1249,1226,1144,1334,-273.5,676.74,281.04,-388.5,-49.8,9.9
1370,-16.04,0.664,24050,1.26,33.65,0.00,0.00,0.00,41.93,0.00,0.16,0.00,948,921,178,253,1297,878,1639,833,1000,1066,1185,1275,1329,-265.5,676.8,281,-388.8,-49.83,9.8
1371,-16.46,0.876,19167,1.20,23.98,0.00,0.00,0.00,31.75,0.00,0.00,0.00,925,914,989,908,1013,1037,1172,718,905,1134,1127,878,1113,-284.5,676.86,280.94,-389.1,-49.85,9.7
1372,-16.76,0.425,70350,1.92,19.87,0.00,0.00,0.00,28.03,0.00,0.35,1.49,946,906,1013,770,945,1004,1106,678,941,1141,1193,951,1173,-291.2,676.92,280.88,-389.4,-49.88,9.6
1373,-18.07,1.204,27800,1.51,16.25,0.74,0.00,0.00,25.46,1.31,0.20,0.77,1008,984,888,-164,508,1379,1401,827,1085,950,1217,1022,845,-302.2,676.98,280.82,-389.7,-49.9,9.5
1374,-16.37,1.155,17125,1.11,22.27,0.00,0.00,0.00,30.26,0.00,0.00,0.00,1014,1000,604,750,706,921,1537,914,662,1091,1062,1026,823,-305.8,677.04,280.76,-390,-49.93,9.4
1375,-15.22,0.894,24400,1.09,22.44,0.00,0.00,0.00,31.50,0.66,0.00,0.49,1005,978,940,486,907,1122,1066,740,963,1132,1219,1093,956,-297.1,677.1,280.7,-390.3,-49.95,9.3
1376,-16.96,0.564,47100,0.96,19.24,0.50,0.00,0.00,27.43,0.99,0.00,1.56,951,983,877,845,926,1234,1218,813,852,1132,1158,864,854,-286.9,677.14,280.66,-390.6,-49.98,9.2
1377,-17.87,0.892,48733,0.77,25.27,0.33,0.00,0.00,31.38,0.00,0.00,0.55,938,996,903,909,1096,1109,949,816,914,1272,1266,925,1084,-287.9,677.18,280.62,-390.9,-50,9.1
1378,-17.49,0.562,46300,0.71,18.29,0.00,0.00,0.00,51.60,0.00,0.00,0.00,989,1008,1146,912,1269,1118,978,840,1011,1181,1079,1191,913,-279.1,677.22,280.58,-391.07,-49.99,8.88
1379,-16.75,1.170,23950,1.15,24.21,0.00,0.00,0.00,47.15,0.00,0.00,0.69,978,962,1036,914,992,1088,1137,805,940,1046,1061,965,935,-286.8,677.26,280.54,-391.25,-49.99,8.66
1380,-17.36,0.864,27100,0.59,26.47,0.00,1.53,0.00,33.45,0.00,0.00,0.00,913,1038,745,1059,1269,974,982,1374,890,1398,1137,880,1013,-288.4,677.3,280.5,-391.42,-49.98,8.44
1381,-16.01,0.863,22300,1.06,44.56,0.00,9.73,0.00,51.62,0.00,0.00,0.00,955,978,1151,996,1237,1037,964,918,924,1292,989,1145,1050,-286,677.36,280.48,-391.6,-49.98,8.22
1382,-18.04,1.165,28025,0.99,18.15,0.00,0.00,0.00,26.25,0.00,0.00,0.00,973,999,1212,1066,1289,1039,901,750,1057,1211,1069,1184,994,-278.6,677.42,280.46,-391.77,-49.97,8
1383,-17.90,1.442,17160,0.45,19.24,0.00,0.00,1.68,23.02,3.30,0.00,0.00,923,1000,1233,942,1300,976,912,825,958,1267,951,1063,1018,-269.7,677.48,280.44,-391.95,-49.97,7.78
1384,-17.07,0.859,16867,0.76,15.38,0.00,0.00,2.81,21.18,5.51,0.00,0.00,965,967,1134,1072,1228,890,879,664,1099,1137,925,1236,1123,-271.1,677.54,280.42,-392.12,-49.96,7.55
1385,-17.27,1.160,16025,1.02,11.91,0.55,0.00,0.00,18.38,0.00,0.00,0.00,1003,1026,1036,1281,1170,1390,1037,975,1258,735,781,1010,765,-271.7,677.6,280.4,-392.29,-49.95,7.33
1386,-17.45,0.857,18300,0.79,9.92,0.52,0.00,0.00,16.83,0.00,0.00,0.00,934,1045,963,1143,1205,1161,962,842,1036,817,620,715,668,-268.3,677.28,280.38,-392.47,-49.95,7.11
1387,-18.25,0.856,32167,0.65,11.37,0.52,0.00,0.00,17.87,0.00,0.00,0.00,936,1037,875,1140,1037,1287,1056,810,1086,902,812,795,704,-267.7,676.95,280.36,-392.64,-49.94,6.89
1388,-18.36,1.155,22850,0.33,16.09,0.00,0.00,0.00,22.51,0.00,0.00,0.00,978,1048,1106,1002,1250,931,847,780,1022,929,644,991,796,-274.3,676.63,280.34,-392.82,-49.94,6.67
1389,-17.07,1.130,11225,0.00,13.70,0.00,0.00,0.00,19.29,1.59,0.00,0.00,918,963,1092,675,1188,830,1007,826,1088,1012,698,825,970,-276.7,676.3,280.32,-392.99,-49.93,6.45
1390,-15.73,1.151,23425,0.65,27.36,0.99,9.37,0.00,36.13,2.88,0.00,0.00,967,982,1022,1130,1083,944,1067,802,1056,932,875,906,899,-285.3,677.8,280.3,-392.65,-49.89,6.44
1391,-19.52,1.150,18800,0.55,10.99,0.00,1.75,0.00,18.97,0.00,0.00,0.00,975,1028,1364,937,945,957,997,974,738,580,576,853,354,-297.5,677.86,280.3,-392.31,-49.84,6.43
1392,-17.40,1.125,32925,0.36,14.56,0.67,5.00,0.00,18.89,0.98,0.31,1.09,942,1000,1080,745,1180,898,1312,966,838,722,760,650,694,-297.5,677.92,280.3,-391.97,-49.8,6.41
1393,-17.13,0.848,43267,0.17,12.02,0.58,22.64,0.00,19.51,0.00,0.13,0.46,907,934,1041,952,1101,921,1191,917,1060,773,760,673,965,-277.7,677.98,280.3,-391.63,-49.75,6.4
1394,-17.85,1.144,23150,0.27,26.11,0.44,10.70,0.00,29.90,0.00,0.10,0.35,906,1020,1081,1141,1268,1261,1233,878,1350,769,627,784,767,-253.6,678.04,280.3,-391.29,-49.71,6.39
1395,-17.50,0.846,18600,0.19,7.99,0.00,0.00,0.00,12.83,0.00,0.00,0.00,903,1000,1096,1158,1198,1267,1157,839,1350,830,724,802,840,-257.6,678.1,280.3,-390.95,-49.66,6.38
1396,-17.58,1.415,22425,0.00,9.12,2.06,2.30,0.00,18.12,0.00,0.00,0.00,913,988,1138,868,1320,837,1244,856,1134,769,576,821,917,-272.5,678.16,280.3,-390.6,-49.62,6.36
1397,-18.36,1.686,16100,0.00,13.89,0.00,0.00,0.00,18.99,0.00,0.00,0.00,880,909,964,989,839,753,1239,985,1015,749,734,646,1094,-284.3,678.22,280.3,-390.26,-49.58,6.35
1398,-19.72,0.842,27733,0.00,6.74,0.00,0.00,0.00,13.50,0.00,0.00,0.00,869,858,1040,571,677,712,1183,882,1014,984,691,722,1154,-290,678.28,280.3,-389.92,-49.53,6.34
1399,-18.84,0.841,16800,0.00,8.34,0.00,0.00,0.00,14.95,0.00,0.00,0.00,946,1012,1070,997,1217,813,1164,891,1099,726,614,857,784,-286.6,678.34,280.3,-389.58,-49.49,6.33
1400,-18.27,1.248,21250,0.00,11.60,0.00,0.00,0.00,18.27,0.00,0.00,0.00,875,962,884,735,1208,703,1166,937,1124,1003,713,619,875,-285.6,678.4,280.3,-389.24,-49.44,6.31
1401,-17.92,1.246,14540,0.00,8.86,0.20,0.00,0.00,17.45,0.00,0.00,0.00,885,973,938,987,1148,859,1122,777,1116,1058,796,804,975,-279.4,678.44,280.32,-388.9,-49.4,6.3
1402,-18.13,1.244,27775,0.00,9.21,0.25,0.00,0.00,16.62,0.00,0.00,0.00,936,991,1096,1249,1159,922,1016,720,1223,932,770,1029,1011,-274.8,678.48,280.34,-389.83,-49.55,6.53
1403,-17.89,1.039,14850,0.00,21.47,0.00,17.92,0.00,31.62,0.00,0.11,0.00,940,972,1056,1126,1121,959,1065,735,1105,964,843,919,960,-280.6,678.52,280.36,-390.77,-49.69,6.77
1404,-18.81,0.835,34200,0.00,16.47,0.00,7.20,0.00,23.03,0.00,0.14,0.00,963,957,1071,1129,1072,850,1126,873,1047,808,821,877,1027,-285.8,678.56,280.38,-391.7,-49.84,7
1405,-19.72,1.239,31900,0.00,10.70,0.00,0.00,0.00,16.59,0.00,0.00,0.00,928,922,1002,926,1074,922,1128,887,976,959,947,714,1065,-284.2,678.6,280.4,-392.63,-49.98,7.23
1406,-19.28,0.832,13000,0.00,21.34,1.19,5.81,0.00,36.67,1.83,0.00,0.00,969,996,1016,1073,996,1274,1068,888,1034,972,1001,866,896,-276.7,678.64,280.42,-393.57,-50.13,7.47
1407,-18.67,1.235,12400,0.00,18.13,1.68,1.27,0.00,25.88,0.00,0.00,0.00,968,992,987,904,1007,1208,1082,1016,924,991,994,791,911,-278.6,678.68,280.44,-394.5,-50.27,7.7
1408,-18.37,0.830,23833,0.20,13.21,0.00,0.00,0.00,17.88,0.00,0.00,0.00,1072,1011,1071,989,1096,898,1032,1171,1020,1037,1018,1145,921,-286.1,678.72,280.46,-395.43,-50.42,7.93
1409,-17.31,1.232,11075,0.15,14.45,0.00,0.00,0.00,19.12,0.00,0.00,0.00,1107,989,1091,918,968,842,1117,1407,984,848,967,1046,884,-288.8,678.76,280.48,-396.37,-50.57,8.17
1410,-16.98,1.029,15725,0.00,20.49,0.00,0.71,10.55,25.55,13.85,0.07,0.34,1054,971,1018,776,944,746,1088,1577,937,1013,1129,939,1025,-289.6,678.8,280.5,-397.3,-50.71,8.4
1411,-17.11,0.826,14033,0.00,21.52,0.00,0.95,14.07,26.99,18.46,0.09,0.46,1135,1023,1055,668,1016,695,1158,1967,932,1069,1022,1110,879,-291.9,678.84,280.52,-398.23,-50.86,8.63
1412,-17.69,0.624,15300,0.00,15.59,0.00,0.00,0.00,18.99,0.00,0.00,0.00,1261,982,1554,644,1175,506,1288,2222,897,656,817,1047,813,-297.6,678.88,280.54,-399.17,-51,8.87
1413,-18.07,0.623,36533,0.00,33.42,3.23,13.57,0.00,39.04,0.00,0.23,1.18,1059,970,1522,478,1409,119,1192,3011,1456,1032,956,721,986,-301.6,678.92,280.56,-400.1,-51.15,9.1
1414,-17.54,1.423,22220,0.00,28.99,4.19,6.96,0.00,33.01,0.00,0.13,0.64,1156,940,1622,477,1157,155,1245,2229,1085,800,765,928,904,-298.4,678.96,280.58,-399.38,-51.05,8.98
1415,-18.10,1.221,19680,0.00,21.88,0.74,0.00,0.00,23.74,0.00,0.00,0.53,1060,983,1310,599,1080,1152,1177,1848,937,867,892,759,820,-285.5,679,280.6,-398.67,-50.94,8.87
1416,-16.66,1.020,21600,0.00,16.79,0.89,1.87,0.00,21.52,0.00,0.00,0.84,1048,984,880,715,1105,1061,978,1497,980,931,868,926,913,-272.8,679.02,280.62,-397.95,-50.84,8.75
1417,-18.20,1.217,24075,0.30,16.13,6.21,18.30,3.66,24.48,1.98,0.36,2.04,1002,1004,914,892,928,1567,1022,1351,894,914,928,766,835,-268.8,679.04,280.64,-397.23,-50.73,8.63
1418,-18.93,1.017,37825,0.00,17.57,1.15,0.00,0.00,20.48,0.00,0.00,0.00,983,965,995,761,1045,1226,1021,1224,930,939,912,789,952,-270.4,679.06,280.66,-396.52,-50.63,8.52
1419,-18.81,0.816,22100,0.00,20.72,0.00,0.00,0.00,23.68,0.00,0.00,0.00,994,1003,976,854,1060,1245,1036,1199,895,1011,940,859,880,-274.9,679.08,280.68,-395.8,-50.52,8.4
1420,-16.92,1.212,26200,0.28,23.94,0.00,0.00,0.00,26.78,0.00,0.00,0.81,990,1023,965,927,1073,1267,1039,1125,903,1070,1003,920,855,-275.9,679.1,280.7,-395.08,-50.42,8.28
1421,-16.75,0.814,24967,0.36,31.31,0.00,0.00,0.00,32.87,0.00,0.00,0.00,1005,946,1028,751,1063,803,1144,1141,818,962,929,868,947,-293.6,679.1,280.72,-394.37,-50.32,8.17
1422,-19.28,1.011,22875,0.27,26.40,0.00,1.47,0.00,29.64,0.99,0.00,0.81,958,934,819,766,1224,899,1181,1085,837,994,1052,687,1014,-296.4,679.1,280.74,-393.65,-50.21,8.05
1423,-17.86,1.009,36475,0.00,28.39,1.93,2.18,0.00,29.47,0.00,0.00,0.00,953,933,944,1065,1004,1124,1163,888,983,968,1115,771,997,-285.9,679.1,280.76,-392.93,-50.11,7.93
1424,-18.75,1.402,19380,0.24,30.84,0.00,24.30,0.00,45.94,0.00,0.00,0.00,990,1013,1074,1189,1099,1117,1151,1040,1097,660,862,898,861,-281.5,679.1,280.78,-392.22,-50,7.82
1425,-19.96,1.203,29000,0.24,30.42,0.00,12.08,0.00,38.31,0.00,0.00,0.00,918,888,886,1224,1131,1098,1276,984,1042,797,1027,622,1094,-284.4,679.1,280.8,-391.5,-49.9,7.7
1426,-18.41,1.201,28725,0.65,30.68,0.00,5.97,0.00,33.26,0.00,0.00,0.00,925,898,874,1323,992,1111,1295,806,1109,1000,1220,734,1159,-288.2,679.1,280.82,-391.12,-49.88,7.92
1427,-18.85,1.003,18525,0.37,26.40,0.00,8.38,0.00,31.63,0.00,0.00,0.00,978,947,1009,1389,798,985,1305,925,1316,846,1190,928,1109,-293.5,679.1,280.84,-390.73,-49.86,8.13
1428,-16.79,0.806,20700,0.78,18.31,0.00,0.00,0.00,23.40,0.00,0.00,1.04,950,887,901,1257,896,982,1337,906,1213,906,1231,802,1155,-295.8,679.1,280.86,-390.35,-49.84,8.35
1429,-15.76,0.804,20433,0.36,19.00,0.00,0.00,0.00,22.84,0.00,0.00,0.00,944,870,936,1234,834,841,1314,683,1172,1071,1324,909,1313,-295.3,679.1,280.88,-389.97,-49.82,8.57
1430,-17.67,1.606,16517,0.29,20.54,0.00,0.00,1.83,26.55,0.00,0.00,0.00,954,896,973,1161,795,748,1449,792,1210,933,1206,968,1245,-290.5,679.1,280.9,-389.58,-49.8,8.78
1431,-16.43,1.192,11875,0.17,25.91,0.00,0.00,0.00,29.63,0.00,0.00,0.00,926,945,1091,1096,1014,1196,1369,884,1006,862,835,724,813,-277,679.06,280.9,-389.2,-49.78,9
1432,-17.64,0.996,12325,0.17,20.05,0.28,0.00,0.00,24.15,0.00,0.00,0.00,895,927,954,963,998,1127,1356,795,961,1051,1031,668,994,-277.3,679.02,280.9,-388.82,-49.75,9.22
1433,-18.76,1.383,16060,0.20,19.81,0.22,0.00,0.00,26.07,0.00,0.00,0.00,934,951,1057,773,1029,1132,1200,675,952,1150,1138,955,955,-283.3,678.98,280.9,-388.43,-49.73,9.43
1434,-16.98,1.187,19480,0.22,14.78,0.00,0.82,0.00,21.39,0.00,0.00,0.00,991,938,1264,470,896,991,1219,743,1033,966,1038,1091,943,-290.6,678.94,280.9,-388.05,-49.71,9.65
1435,-16.79,1.185,22725,0.27,18.18,0.00,5.44,0.00,28.51,0.00,0.00,0.00,947,890,1232,526,829,1039,1315,814,1035,929,1041,878,1005,-289.2,678.9,280.9,-387.67,-49.69,9.87
1436,-16.90,1.183,17940,0.22,19.10,0.00,1.71,0.00,25.16,0.00,0.00,0.70,934,924,1393,796,832,1068,1661,1012,1023,771,839,687,764,-288.8,678.84,280.9,-387.28,-49.67,10.08
1437,-17.18,0.795,32533,0.45,17.59,0.00,0.00,0.00,24.72,1.30,0.00,1.28,909,867,1345,690,957,1004,1476,1049,1078,796,871,595,919,-287.8,678.78,280.9,-386.9,-49.65,10.3
1438,-19.61,1.180,29775,0.00,15.81,0.00,0.00,0.00,21.34,1.93,0.00,0.00,928,949,1387,338,850,1259,1388,1073,1185,707,896,786,971,-282.3,678.72,280.9,-386.38,-49.57,10.17
1439,-20.57,1.178,24300,0.00,20.44,0.00,0.00,0.00,23.41,1.54,0.00,0.00,909,834,1189,422,798,844,1296,972,1139,913,1014,732,1062,-294.7,678.66,280.9,-385.87,-49.49,10.04
1440,-17.98,1.369,33020,0.71,16.79,0.00,0.00,0.00,23.11,0.00,0.00,0.00,906,827,1178,74,640,1010,1337,839,1162,1038,1233,818,1167,-293.8,678.6,280.9,-385.35,-49.41,9.91
1441,-19.86,1.367,18540,0.37,20.13,0.00,0.00,0.00,24.03,0.00,0.00,0.00,949,956,1647,-530,818,1436,1410,828,1268,921,1132,1037,894,-286.9,678.52,280.9,-384.84,-49.33,9.78
1442,-18.07,1.578,15633,0.00,14.82,0.00,1.63,0.00,19.98,0.00,0.00,0.00,867,869,1342,-23,675,1291,1421,814,1212,1102,1252,723,1252,-281.8,678.44,280.9,-384.32,-49.25,9.65
1443,-17.09,0.979,16700,0.00,16.25,0.00,7.92,0.00,25.37,0.97,0.00,0.80,895,881,1363,0,705,1202,1439,864,1292,997,1123,899,1092,-282.9,678.36,280.9,-383.81,-49.17,9.52
1444,-17.16,0.787,30800,0.00,12.00,0.00,0.93,0.00,16.73,0.00,0.00,0.96,899,933,1575,162,846,815,1373,694,1068,1165,1114,1000,955,-288.9,678.28,280.9,-383.29,-49.08,9.38
1445,-16.36,1.167,15625,0.00,18.95,0.00,9.27,0.00,27.81,0.88,0.07,0.51,892,884,1027,1025,795,1129,1100,791,911,1262,966,1133,1055,-295.1,678.2,280.9,-382.77,-49,9.25
1446,-16.64,1.166,18420,0.00,31.37,0.00,33.59,2.24,48.50,0.70,0.05,0.41,895,929,1032,1332,759,1189,1256,1043,675,1324,889,1208,1036,-296.4,679.3,280.88,-382.26,-48.92,9.12
1447,-17.91,1.312,13985,0.00,32.81,2.15,5.24,11.44,14.79,29.20,0.00,1.36,898,922,1513,362,579,600,1557,870,1304,1032,929,974,955,-295.4,680.4,280.86,-381.74,-48.84,8.99
1448,-18.63,0.993,12553,0.00,11.83,0.00,0.00,0.00,15.44,0.00,0.00,0.00,881,915,1756,-21,429,696,1661,999,1503,1026,1045,825,925,-296.5,681.5,280.84,-381.23,-48.76,8.86
1449,-18.00,1.203,8795,0.00,12.51,0.00,0.00,0.00,15.61,0.00,0.00,0.00,906,920,1403,87,292,1034,1100,704,1146,1202,1100,1154,1032,-305.9,679.6,280.82,-380.71,-48.68,8.73
1450,-17.73,0.906,26733,0.00,9.94,0.00,0.00,0.00,15.18,0.00,0.00,0.00,955,962,1464,-314,174,1248,1054,613,1127,1150,1132,1313,971,-310.7,677.7,280.8,-381.6,-48.79,8.73
1451,-16.53,0.904,15493,0.00,14.20,0.00,5.41,0.00,22.44,0.00,0.00,0.00,946,951,1556,-258,287,1052,1061,698,1262,1087,1160,1181,953,-308,677.58,280.78,-382.49,-48.89,8.72
1452,-16.98,1.197,11890,0.00,16.37,0.00,7.97,0.00,22.38,0.00,0.00,0.00,941,966,1838,-244,697,1251,1028,785,1420,1008,1202,1133,1015,-297.7,677.46,280.76,-383.38,-49,8.72
1453,-18.41,1.195,14155,0.00,11.73,0.00,6.71,0.00,18.52,0.00,0.00,0.00,899,919,1342,680,828,822,1402,758,1177,1081,997,949,951,-288.9,677.34,280.74,-384.27,-49.1,8.71
1454,-16.85,1.487,13392,0.00,10.12,0.00,4.42,0.00,15.06,0.00,0.00,0.00,907,927,1146,928,935,779,1285,743,1004,1127,942,1017,981,-288,677.22,280.72,-385.16,-49.21,8.71
1455,-16.31,0.899,15980,0.00,13.59,0.00,9.97,0.00,23.12,0.00,0.00,0.00,962,964,1350,656,821,885,1317,791,1166,916,915,1070,973,-293.1,677.1,280.7,-386.05,-49.31,8.7
1456,-17.03,1.190,16275,0.00,12.86,0.00,9.22,0.00,20.90,0.00,0.00,0.00,949,994,1336,809,590,814,1883,966,1036,756,780,839,679,-296.5,677.02,280.68,-386.95,-49.42,8.7
1457,-19.77,0.896,17613,0.00,11.41,0.00,7.95,0.00,18.46,0.00,0.00,0.00,932,985,1265,991,762,957,1751,961,1006,778,782,723,697,-290.9,676.94,280.66,-387.84,-49.53,8.7
1458,-19.74,1.478,13808,0.00,11.64,0.00,41.55,0.00,33.78,1.21,0.12,0.00,941,965,1115,967,939,1184,1407,801,1044,929,921,864,827,-280.9,676.86,280.64,-388.73,-49.63,8.69
1459,-21.19,1.184,11510,0.00,16.00,0.00,13.18,0.00,25.93,0.00,0.00,0.00,978,993,1121,916,986,1455,1310,906,1197,794,889,969,796,-277.3,676.78,280.62,-389.62,-49.74,8.69
1460,-17.80,0.892,25720,0.00,9.48,0.00,1.97,0.00,17.82,0.00,0.00,0.00,955,937,1055,897,883,1323,1278,835,1056,909,1051,831,929,-283.5,676.7,280.6,-390.51,-49.84,8.68
1461,-20.62,0.891,13133,0.00,12.90,1.23,2.74,0.00,22.76,0.00,0.00,0.00,990,996,944,930,852,1185,1362,887,896,862,913,899,718,-290.1,676.7,280.6,-391.4,-49.95,8.2
1462,-16.47,0.889,16887,0.00,13.69,0.43,5.38,0.00,22.77,0.00,0.00,0.00,969,1011,906,974,859,1258,1393,945,757,864,881,750,664,-289.6,676.7,280.6,-392.16,-50.05,8.24
1463,-17.70,1.177,22390,0.00,20.41,0.00,6.66,0.00,26.38,0.00,0.00,0.00,966,1028,837,1004,597,1601,1452,994,802,779,918,728,589,-287.8,676.7,280.6,-392.93,-50.15,8.27
1464,-16.46,0.887,29613,0.00,16.10,0.00,11.36,0.00,26.86,0.00,0.09,0.00,965,986,712,859,680,1474,1177,973,903,996,1222,733,895,-287.2,676.7,280.6,-393.69,-50.25,8.31
1465,-18.10,0.885,16220,0.00,14.56,0.00,6.00,0.00,21.92,0.00,0.09,0.00,1006,1029,719,757,584,1666,1080,1087,1043,995,1250,934,770,-286.9,676.7,280.6,-394.45,-50.35,8.35
1466,-19.13,1.172,14485,0.00,16.49,0.00,6.79,0.00,22.55,0.00,0.00,0.00,998,1018,668,740,661,1286,1026,1261,845,1100,1252,861,875,-293.2,674.05,280.6,-395.22,-50.45,8.38
1467,-18.39,1.478,21144,0.00,24.16,3.18,13.68,17.82,22.27,3.15,0.24,1.13,1007,1008,714,665,945,910,1081,1686,819,1160,1175,853,906,-302.5,671.4,280.6,-395.98,-50.55,8.42
1468,-18.32,0.902,14093,0.00,14.42,0.00,4.88,0.00,20.67,0.00,0.00,0.00,1179,1242,3619,589,2097,809,-379,1895,1517,795,329,957,461,-306.7,673.4,280.6,-396.75,-50.65,8.45
1469,-18.47,1.207,14325,0.00,12.37,0.00,4.67,0.00,18.77,0.00,0.00,0.00,983,1040,3438,1172,1131,296,713,2354,2100,852,361,586,793,-303.8,675.4,280.6,-397.51,-50.75,8.49
1470,-17.24,1.205,15410,0.00,12.07,0.00,2.57,0.00,17.72,0.00,0.00,0.00,933,946,1859,1678,235,-486,1223,2891,2287,1052,414,668,1012,-297.2,677.4,280.6,-398.27,-50.85,8.53
1471,-18.88,1.203,15610,0.00,13.19,0.00,7.97,0.00,22.35,0.00,0.00,0.00,925,989,801,1273,-130,-416,1247,3159,2038,1315,658,876,1247,-296.7,677.68,280.64,-399.04,-50.95,8.56
1472,-18.47,1.201,13680,0.00,11.69,0.00,0.00,0.00,15.75,0.00,0.00,0.00,929,1152,870,1130,-504,-295,1349,3855,2197,1556,758,1016,1390,-300.6,677.96,280.68,-399.8,-51.05,8.6
1473,-17.69,1.200,21310,0.00,14.04,0.00,2.41,0.00,19.13,0.00,0.00,0.00,873,964,448,-92,-1020,59,1416,2284,1539,1417,811,1191,1708,-302.9,678.24,280.72,-399.42,-51.01,8.68
1474,-18.64,1.198,14840,0.00,15.75,0.00,2.85,0.00,21.97,0.00,0.00,0.00,947,1340,650,-284,-119,191,1070,3166,1738,1652,991,1089,1675,-297.7,678.52,280.76,-399.03,-50.98,8.77
1475,-18.80,1.784,12810,0.00,11.79,0.00,0.00,0.00,16.18,0.00,0.00,0.00,899,980,-110,-1377,-167,274,1060,924,1142,1524,974,1370,1878,-289.8,678.8,280.8,-398.65,-50.94,8.85
